,id,type,gantryType,lat,lng,pilenumber,status,startTime,endTime,etcGantryHex,POWERSUPPLYNODENAME,POWERSUPPLYNODEDISTANCE,name,boundaryType,tollIntervals,rsuManUID,rsuModel,rsuID,VPLRUID,VPLRModel,VPLRID,HDVUID,HDVModel,HDVID,controllerUID,controllerModel,controllerID,controllerSysVer,serverUID,serverModel,serverID,serverSysVer,serverDBVer,vehDetectorUID,vehDetectorModel,vehDetectorID,weatherDetectorUID,weatherDetectorModel,weatherDetectorID,classDetectorUID,classDetectorModel,classDetectorID,loadDetectionUID,loadDetectionModel,loadDetectionID,tempControllerUID,tempControllerModel,tempControllerID,powerControllerUID,powerControllerModel,powerControllerID,safeEquipUID,safeEquipModel,safeEquipID,lineType,operators,dataMergePoint,imei,ip,snmpVersion,snmpPort,community,securityName,securityLevel,authentication,authKey,encryption,secretKey,operation,COMPANYNAME,station,LANE,stationfx,LANEFX,note,PICNUM,NUM,SORT,LANECOUNT,gantrySign,reEtcGantryHex,agencyGantryIds,REGIONALISMCODE,COUNTRYNAME,REGIONNAME
3246,G033661001000110090,0,2,39.062493,110.502139,63.55,2,2016/2/7,2022/2/6,6C7791,小沙梁,0,小沙梁009,,G033661001000110,101,101,101,0X15,PRCU/SIC2G-1-5,C16240806,0X15,PRCU/SIC2G-1-5,C16240806,0X04,IPC-810准系统,E6DGRD08010431,Windows7,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.109,,,,161,,,,,,,,1,,963201,9,G0336610010010,G03366100100103010090,3,,9,30609,1|1,,6D7792,,610822,府谷县?,榆林市
3247,G033661001000110100,0,2,39.062493,110.502139,63.55,2,2016/2/7,2022/2/6,6C7791,小沙梁,0,小沙梁010,,G033661001000110,0X02,SINE-G60E,9281728141,0X15,PRCU/SIC2G-1-5,C16240800,0X15,PRCU/SIC2G-1-5,C16240800,0X04,IPC-810准系统,E6DGRD08010434,Windows7,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.110,,,,161,,,,,,,,1,,963201,10,G0336610010010,G03366100100103010100,3,,10,30609,1|1,,6D7792,,610822,府谷县?,榆林市
3248,G033661001000110110,0,2,39.062493,110.502139,63.55,2,2016/2/10,2022/2/6,6C7791,小沙梁,0,小沙梁011,,G033661001000110,0X02,SINE-G60E,9281728137,0X15,PRCU/SIC2G-1-5,C16240806,0X15,PRCU/SIC2G-1-5,C16240806,0X04,IPC-810准系统,E6DGRD08010431,Windows7,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.111,,,,161,,,,,,,,1,,963201,11,G0336610010010,G03366100100103010110,3,,11,30609,1|1,,6D7792,,610822,府谷县?,榆林市
3249,G033661001000110120,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6C7791,小沙梁,0,小沙梁12,,G033661001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.201,,,,161,,,,,,,,1,,963201,,,,3,,12,30609,1|0,,6D7792,,,,
3250,G033661001000110130,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6C7791,小沙梁,0,小沙梁13,,G033661001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.202,,,,161,,,,,,,,1,,963201,,,,3,,13,30609,1|0,,6D7792,,,,
3251,G033661001000110140,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6C7791,小沙梁,0,小沙梁14,,G033661001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.203,,,,161,,,,,,,,1,,963201,,,,3,,14,30609,1|0,,6D7792,,,,
3252,G033661001000110150,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6C7791,小沙梁,0,小沙梁15,,G033661001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.204,,,,161,,,,,,,,1,,963201,,,,3,,15,30609,1|0,,6D7792,,,,
3253,G033661001000110160,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6C7791,小沙梁,0,小沙梁16,,G033661001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.205,,,,161,,,,,,,,1,,963201,,,,3,,16,30609,1|0,,6D7792,,,,
3254,G033661001000110170,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6C7791,小沙梁,0,小沙梁17,,G033661001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.206,,,,161,,,,,,,,1,,963201,,,,3,,17,30609,1|0,,6D7792,,,,
3255,G033661001000110180,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6C7791,小沙梁,0,小沙梁18,,G033661001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.207,,,,161,,,,,,,,1,,963201,,,,3,,18,30609,1|0,,6D7792,,,,
3256,G033661001000110190,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6C7791,小沙梁,0,小沙梁19,,G033661001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.208,,,,161,,,,,,,,1,,963201,,,,3,,19,30609,1|0,,6D7792,,,,
3257,G033661001000110200,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6C7791,小沙梁,0,小沙梁20,,G033661001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.209,,,,161,,,,,,,,1,,963201,,,,3,,20,30609,1|0,,6D7792,,,,
3258,G033661001000110210,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6C7791,小沙梁,0,小沙梁21,,G033661001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.210,,,,161,,,,,,,,1,,963201,,,,3,,21,30609,1|0,,6D7792,,,,
3259,G033661001000110220,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6C7791,小沙梁,0,小沙梁22,,G033661001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.211,,,,161,,,,,,,,1,,963201,,,,3,,22,30609,1|0,,6D7792,,,,
3260,G033661001000120010,0,2,39.062493,110.502139,63.55,2,2016/2/10,2022/2/6,6D7792,小沙梁,0,小沙梁101,,G033661001000120,101,101,101,0X15,PRCU/SIC2G-1-5,580170199,0X15,PRCU/SIC2G-1-5,580170199,0X04,IPC-810准系统,F5GGPA08000227,WindowsXP,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.201,,,,161,,,,,,,,1,,963201,101,G0336610010010,G03366100100103020010,3,,1,30610,1|1,,6C7791,,610822,府谷县?,榆林市
3261,G033661001000120020,0,2,39.062493,110.502139,63.55,2,2016/2/10,2022/2/6,6D7792,小沙梁,0,小沙梁102,,G033661001000120,101,101,101,0X15,PRCU/SIC2G-1-2,575944850,0X15,PRCU/SIC2G-1-2,575944850,0X04,IPC-810准系统,F5GGPA08000177,WindowsXP,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.202,,,,161,,,,,,,,1,,963201,102,G0336610010010,G03366100100103020020,3,,2,30610,1|1,,6C7791,,610822,府谷县?,榆林市
3262,G033661001000120030,0,2,39.062493,110.502139,63.55,2,2016/2/10,2022/2/6,6D7792,小沙梁,0,小沙梁103,,G033661001000120,101,101,101,0X15,PRCU/SIC2G-1-5,565064287,0X15,PRCU/SIC2G-1-5,565064287,0X04,IPC-810准系统,F5GGPA08000183,WindowsXP,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.203,,,,161,,,,,,,,1,,963201,103,G0336610010010,G03366100100103020030,3,,3,30610,1|1,,6C7791,,610822,府谷县?,榆林市
3263,G033661001000120040,0,2,39.062493,110.502139,63.55,2,2016/2/10,2022/2/6,6D7792,小沙梁,0,小沙梁104,,G033661001000120,101,101,101,0X15,PRCU/SIC2G-1-2,575944839,0X15,PRCU/SIC2G-1-2,575944839,0X04,IPC-810准系统,F5GGPA08000166,WindowsXP,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.204,,,,161,,,,,,,,1,,963201,104,G0336610010010,G03366100100103020040,3,,4,30610,1|1,,6C7791,,610822,府谷县?,榆林市
3264,G033661001000120050,0,2,39.062493,110.502139,63.55,2,2016/2/10,2022/2/6,6D7792,小沙梁,0,小沙梁105,,G033661001000120,101,101,101,0X15,PRCU/SIC2G-1-5,564187279,0X15,PRCU/SIC2G-1-5,564187279,0X04,IPC-810准系统,E5GGOH15006824,WindowsXP,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.205,,,,161,,,,,,,,1,,963201,105,G0336610010010,G03366100100103020050,3,,5,30610,1|1,,6C7791,,610822,府谷县?,榆林市
3265,G033661001000120060,0,2,39.062493,110.502139,63.55,2,2016/2/10,2022/2/6,6D7792,小沙梁,0,小沙梁106,,G033661001000120,101,101,101,0X15,PRCU/SIC2G-1-5,565064275,0X15,PRCU/SIC2G-1-5,565064275,0X04,IPC-810准系统,E5GGOH15006858,WindowsXP,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.206,,,,161,,,,,,,,1,,963201,106,G0336610010010,G03366100100103020060,3,,6,30610,1|1,,6C7791,,610822,府谷县?,榆林市
3266,G033661001000120070,0,2,39.062493,110.502139,63.55,2,2016/2/10,2022/2/6,6D7792,小沙梁,0,小沙梁107,,G033661001000120,101,101,101,0X15,PRCU/SIC2G-1-5,565064262,0X15,PRCU/SIC2G-1-5,565064262,0X04,IPC-810准系统,E5GGOH15006866,WindowsXP,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.207,,,,161,,,,,,,,1,,963201,107,G0336610010010,G03366100100103020070,3,,7,30610,1|1,,6C7791,,610822,府谷县?,榆林市
3267,G033661001000120080,0,2,39.062493,110.502139,63.55,2,2016/2/10,2022/2/6,6D7792,小沙梁,0,小沙梁108,,G033661001000120,101,101,101,0X15,PRCU/SIC2G-1-5,C16240804,0X15,PRCU/SIC2G-1-5,C16240804,0X04,IPC-810准系统,E6DGRD08010421,Windows7,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.208,,,,161,,,,,,,,1,,963201,108,G0336610010010,G03366100100103020080,3,,8,30610,1|1,,6C7791,,610822,府谷县?,榆林市
3268,G033661001000120090,0,2,39.062493,110.502139,63.55,2,2016/2/10,2022/2/6,6D7792,小沙梁,0,小沙梁109,,G033661001000120,101,101,101,0X15,PRCU/SIC2G-1-5,C16240791,0X15,PRCU/SIC2G-1-5,C16240791,0X04,IPC-810准系统,E6DGRD08010435,Windows7,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.209,,,,161,,,,,,,,1,,963201,109,G0336610010010,G03366100100103020090,3,,9,30610,1|1,,6C7791,,610822,府谷县?,榆林市
3269,G033661001000120100,0,2,39.062493,110.502139,63.55,2,2016/2/10,2022/2/6,6D7792,小沙梁,0,小沙梁110,,G033661001000120,0X02,SINE-G60E,9281728135,0X15,PRCU/SIC2G-1-5,C16240804,0X15,PRCU/SIC2G-1-5,C16240804,0X04,IPC-810准系统,E6DGRD08010421,Windows7,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.210,,,,161,,,,,,,,1,,963201,110,G0336610010010,G03366100100103020100,3,,10,30610,1|1,,6C7791,,610822,府谷县?,榆林市
3270,G033661001000120110,0,2,39.062493,110.502139,63.55,2,2016/2/10,2022/2/6,6D7792,小沙梁,0,小沙梁111,,G033661001000120,0X02,SINE-G60E,9281728140,0X15,PRCU/SIC2G-1-5,C16240791,0X15,PRCU/SIC2G-1-5,C16240791,0X04,IPC-810准系统,E6DGRD08010435,Windows7,0X13,ZJGT002001,1.901E+15,Windows Server 2008,SqlServer2008,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.211,,,,161,,,,,,,,1,,963201,111,G0336610010010,G03366100100103020110,3,,11,30610,1|1,,6C7791,,610822,府谷县?,榆林市
3271,G033661001000120120,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6D7792,小沙梁,0,小沙梁12,,G033661001000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.101,,,,161,,,,,,,,1,,963201,,,,3,,12,30610,1|0,,6C7791,,,,
3272,G033661001000120130,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6D7792,小沙梁,0,小沙梁13,,G033661001000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.102,,,,161,,,,,,,,1,,963201,,,,3,,13,30610,1|0,,6C7791,,,,
3273,G033661001000120140,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6D7792,小沙梁,0,小沙梁14,,G033661001000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.103,,,,161,,,,,,,,1,,963201,,,,3,,14,30610,1|0,,6C7791,,,,
3274,G033661001000120150,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6D7792,小沙梁,0,小沙梁15,,G033661001000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.104,,,,161,,,,,,,,1,,963201,,,,3,,15,30610,1|0,,6C7791,,,,
3275,G033661001000120160,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6D7792,小沙梁,0,小沙梁16,,G033661001000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.105,,,,161,,,,,,,,1,,963201,,,,3,,16,30610,1|0,,6C7791,,,,
3276,G033661001000120170,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6D7792,小沙梁,0,小沙梁17,,G033661001000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.106,,,,161,,,,,,,,1,,963201,,,,3,,17,30610,1|0,,6C7791,,,,
3277,G033661001000120180,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6D7792,小沙梁,0,小沙梁18,,G033661001000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.107,,,,161,,,,,,,,1,,963201,,,,3,,18,30610,1|0,,6C7791,,,,
3278,G033661001000120190,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6D7792,小沙梁,0,小沙梁19,,G033661001000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.108,,,,161,,,,,,,,1,,963201,,,,3,,19,30610,1|0,,6C7791,,,,
3279,G033661001000120200,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6D7792,小沙梁,0,小沙梁20,,G033661001000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.109,,,,161,,,,,,,,1,,963201,,,,3,,20,30610,1|0,,6C7791,,,,
3280,G033661001000120210,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6D7792,小沙梁,0,小沙梁21,,G033661001000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.110,,,,161,,,,,,,,1,,963201,,,,3,,21,30610,1|0,,6C7791,,,,
3281,G033661001000120220,0,2,39.062493,110.502139,63.55,2,2016/2/10,2999/12/31,6D7792,小沙梁,0,小沙梁22,,G033661001000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,30.61.20.111,,,,161,,,,,,,,1,,963201,,,,3,,22,30610,1|0,,6C7791,,,,
3282,G033661001000210010,0,2,39.152,110.2452,12.25,1,2020/1/1,2022/2/6,6C78FB,大昌汗,0,大昌汗收费站001车道,,G033661001000210,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,161,,,,,,,,1,,964301,1,G0336610010020,G03366100100203010010,3,,1,30971,1|1,,6D78FC,,610822,府谷县,榆林市
3283,G033661001000210020,0,2,39.152,110.2452,12.25,1,2020/1/1,2022/2/6,6C78FB,大昌汗,0,大昌汗收费站002车道,,G033661001000210,101,101,101,0X01,iDS-TCH300-N6-N,C84232027,0x01,iDS-TCH300-N6-N,C84232027,0X04,IPC-810E,Y6GGRL05016036,Windows7,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,161,,,,,,,,1,,964301,2,G0336610010020,G03366100100203010020,3,,2,30971,1|1,,6D78FC,,610822,府谷县,榆林市
3284,G033661001000210030,0,2,39.152,110.2452,12.25,1,2020/1/1,2022/2/6,6C78FB,大昌汗,0,大昌汗收费站003车道,,G033661001000210,101,101,101,0X01,iDS-TCH300-N6-N,C84232028,0X01,iDS-TCH300-N6-N,C84232028,0X04,IPC-810E,Y6GGRL05016044,Windows7,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,161,,,,,,,,1,,964301,3,G0336610010020,G03366100100203010030,3,,3,30971,1|1,,6D78FC,,610822,府谷县,榆林市
3285,G033661001000210040,0,2,39.152,110.2452,12.25,2,2020/1/1,2999/12/31,6C78FB,大昌汗,0,大昌汗收费站004车道,,G033661001000210,101,101,101,0X01,iDS-TCH300-N6-N,C84232037,0X01,iDS-TCH300-N6-N,C84232037,0X04,IPC-810E,Y6GGR05016041,Windows7,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,161,,,,,,,,1,,964301,4,G0336610010020,G03366100100203010040,3,,4,30971,1|1,,6D78FC,,610822,府谷县,榆林市
3286,G033661001000210050,0,2,39.152,110.2452,12.25,1,2020/1/1,2022/2/6,6C78FB,大昌汗,0,大昌汗收费站005车道,,G033661001000210,101,101,101,0X01,iDS-TCH300-N6-N,C84232015,0X01,iDS-TCH300-N6-N,C84232015,0X04,IPC-810E,Y6GGR05016048,Windows7,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,161,,,,,,,,1,,964301,5,G0336610010020,G03366100100203010050,3,,5,30971,1|1,,6D78FC,,610822,府谷县,榆林市
3287,G033661001000220010,0,2,39.152,110.2452,12.25,1,2020/1/1,2022/2/6,6D78FC,大昌汗,0,大昌汗收费站101车道,,G033661001000220,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,161,,,,,,,,1,,964301,101,G0336610010020,G03366100100203020010,3,,1,30972,1|1,,6C78FB,,610822,府谷县,榆林市
3288,G033661001000220020,0,2,39.152,110.2452,12.25,1,2020/1/1,2022/2/6,6D78FC,大昌汗,0,大昌汗收费站102车道,,G033661001000220,101,101,101,0X01,iDS-TCH300-N6-N,C84232021,0X01,iDS-TCH300-N6-N,C84232021,0X04,IPC-810E,Y6GGR05016040,Windows7,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,161,,,,,,,,1,,964301,102,G0336610010020,G03366100100203020020,3,,2,30972,1|1,,6C78FB,,610822,府谷县,榆林市
3289,G033661001000220030,0,2,39.152,110.2452,12.25,1,2020/1/1,2022/2/6,6D78FC,大昌汗,0,大昌汗收费站103车道,,G033661001000220,101,101,101,0x01,iDS-TCH300-N6-N,C84232023,0X01,iDS-TCH300-N6-N,C84232023,0X04,IPC-810E,Y6GGR05016049,Windows7,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,161,,,,,,,,1,,964301,103,G0336610010020,G03366100100203020030,3,,3,30972,1|1,,6C78FB,,610822,府谷县,榆林市
3290,G033661001000220040,0,2,39.152,110.2452,12.25,1,2020/1/1,2022/2/6,6D78FC,大昌汗,0,大昌汗收费站104车道,,G033661001000220,101,101,101,0X01,iDS-TCH300-N6-N,C84232017,0X01,iDS-TCH300-N6-N,C84232017,0X04,IPC-810E,Y6GGRL05016033,Windows7,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,161,,,,,,,,1,,964301,104,G0336610010020,G03366100100203020040,3,,4,30972,1|1,,6C78FB,,610822,府谷县,榆林市
3291,G033661001000220050,0,2,39.152,110.2452,12.25,1,2020/1/1,2022/2/6,6D78FC,大昌汗,0,大昌汗收费站105车道,,G033661001000220,101,101,101,0X01,iDS-TCH300-N6-N,C84232024,0X01,iDS-TCH300-N6-N,C84232024,0X04,IPC-810E,Y6GGRL05016030,Windows7,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,161,,,,,,,,1,,964301,105,G0336610010020,G03366100100203020050,3,,5,30972,1|1,,6C78FB,,610822,府谷县,榆林市
3292,G033761001000110010,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6C7793,张板崖,0,张板崖1,,G033761001000110,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,1,G0337610010010,G03376100100103010010,3,,1,30611,1|0,,6D7794,,610881,神木市,榆林市
3293,G033761001000110020,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6C7793,张板崖,0,张板崖2,,G033761001000110,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,2,G0337610010010,G03376100100103010020,3,,2,30611,1|0,,6D7794,,610881,神木市,榆林市
3294,G033761001000110030,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6C7793,张板崖,0,张板崖3,,G033761001000110,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,3,G0337610010010,G03376100100103010030,3,,3,30611,1|0,,6D7794,,610881,神木市,榆林市
3295,G033761001000110040,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6C7793,张板崖,0,张板崖4,,G033761001000110,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,4,G0337610010010,G03376100100103010080,3,,4,30611,1|0,,6D7794,,610881,神木市,榆林市
3296,G033761001000110050,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6C7793,张板崖,0,张板崖5,,G033761001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,101,,,3,,5,30611,1|0,,6D7794,,,,
3297,G033761001000110060,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6C7793,张板崖,0,张板崖6,,G033761001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,102,,,3,,6,30611,1|0,,6D7794,,,,
3298,G033761001000110070,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6C7793,张板崖,0,张板崖7,,G033761001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,103,,,3,,7,30611,1|0,,6D7794,,,,
3299,G033761001000110080,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6C7793,张板崖,0,张板崖8,,G033761001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,104,,,3,,8,30611,1|0,,6D7794,,,,
3300,G033761001000110090,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6C7793,张板崖,0,张板崖9,,G033761001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,105,,,3,,9,30611,1|0,,6D7794,,,,
3301,G033761001000110100,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6C7793,张板崖,0,张板崖10,,G033761001000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,106,,,3,,10,30611,1|0,,6D7794,,,,
3302,G033761001000120010,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6D7794,张板崖,0,张板崖1,,G033761001000120,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,101,G0337610010010,G03376100100103010040,3,,1,30612,1|0,,6C7793,,610881,神木市,榆林市
3303,G033761001000120020,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6D7794,张板崖,0,张板崖2,,G033761001000120,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,102,G0337610010010,G03376100100103010050,3,,2,30612,1|0,,6C7793,,610881,神木市,榆林市
3304,G033761001000120030,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6D7794,张板崖,0,张板崖3,,G033761001000120,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,103,G0337610010010,G03376100100103010060,3,,3,30612,1|0,,6C7793,,610881,神木市,榆林市
3305,G033761001000120040,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6D7794,张板崖,0,张板崖4,,G033761001000120,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,104,G0337610010010,G03376100100103010070,3,,4,30612,1|0,,6C7793,,610881,神木市,榆林市
3306,G033761001000120050,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6D7794,张板崖,0,张板崖5,,G033761001000120,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,105,G0337610010010,G03376100100103010090,3,,5,30612,1|0,,6C7793,,610881,神木市,榆林市
3307,G033761001000120060,0,2,38.756529,110.543106,0,2,2000/12/26,2999/12/31,6D7794,张板崖,0,张板崖6,,G033761001000120,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,,,,,,,,,,,,,,,,,,,,,,,2,4,30.61.24.21,,,,161,,,,,,,,1,,963501,106,G0337610010010,G03376100100103010100,3,,6,30612,1|0,,6C7793,,610881,神木市,榆林市
